Demonstration/tree_013 | center=(471.72, 5.08, -363.47) size=(10.13, 10.64, 9.67) collider=True
Demonstration/platform_001 | center=(-352.50, 7.50, -412.50) size=(60.00, 5.00, 30.00) collider=True
Demonstration/bar_001 | center=(674.86, 12.97, 75.40) size=(13.09, 13.38, 13.72) collider=True
Demonstration/beach_005 | center=(942.68, -0.98, 258.47) size=(201.68, 4.08, 146.07) collider=True
Demonstration/tree_017 | center=(-527.50, 4.01, -175.80) size=(10.57, 8.20, 10.22) collider=True
Demonstration/sunbed_001 | center=(25.74, 1.43, 277.41) size=(1.65, 0.96, 2.42) collider=True
Demonstration/residental_building_008 | center=(-375.83, 10.14, -241.37) size=(10.29, 17.73, 14.69) collider=True
Demonstration/trash_003 | center=(-21.72, 0.60, 21.31) size=(1.15, 1.21, 1.15) collider=True
Demonstration/lamppost_001 | center=(174.90, 3.46, -5.36) size=(0.37, 6.92, 2.66) collider=True
Demonstration/tree_017 | center=(748.78, 5.29, -137.58) size=(11.46, 10.83, 10.76) collider=True
Demonstration/bush_002 | center=(519.09, 0.66, 165.45) size=(1.94, 1.31, 0.94) collider=True
Demonstration/chain_001 | center=(203.62, 0.59, 6.66) size=(2.06, 0.28, 0.13) collider=True
Demonstration/traffic_light_002 | center=(-482.80, 2.94, 5.06) size=(0.80, 5.88, 4.73) collider=True
Demonstration/tree_017 | center=(-530.04, 4.01, 59.19) size=(11.11, 8.20, 10.85) collider=True
Demonstration/trash_004 | center=(-131.45, 0.82, 135.56) size=(2.19, 1.65, 1.32) collider=True
Demonstration/business_center_003 | center=(-420.34, 19.38, -58.21) size=(19.84, 38.76, 11.17) collider=True
Demonstration/traffic_light_001 | center=(574.13, 2.94, -234.14) size=(0.55, 5.88, 3.99) collider=True
Demonstration/tree_013 | center=(1187.13, 5.08, 124.80) size=(10.70, 10.64, 11.03) collider=True
Demonstration/fencing_001 | center=(-197.38, 0.17, -137.60) size=(2.28, 0.35, 2.27) collider=True
Demonstration/grass_001 | center=(881.25, 0.00, 142.50) size=(7.50, 0.00, 60.00) collider=True
Demonstration/building_platform_002 | center=(330.00, 0.00, -150.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/bench_001 | center=(-45.21, 0.52, -260.91) size=(2.27, 1.08, 0.98) collider=True
Demonstration/children_playground_001 | center=(675.00, 1.84, 150.00) size=(15.00, 3.71, 15.00) collider=True
Demonstration/railway_column_001 | center=(690.00, 3.97, -210.00) size=(2.69, 7.95, 4.96) collider=True
Demonstration/building_platform_009 | center=(-7.50, 0.00, -270.00) size=(30.00, 0.00, 45.00) collider=True
Demonstration/tree_013 | center=(367.97, 5.08, -319.96) size=(11.64, 10.64, 11.43) collider=True
Demonstration/asphalt_001 | center=(615.00, 0.00, 90.00) size=(15.00, 0.00, 15.00) collider=True
Demonstration/bench_001 | center=(648.73, 0.52, -277.45) size=(0.98, 1.08, 2.27) collider=True
Demonstration/lamppost_001 | center=(35.40, 3.46, 114.95) size=(2.66, 6.92, 0.37) collider=True
Demonstration/lamppost_001 | center=(219.62, 3.56, 89.97) size=(2.66, 6.92, 0.37) collider=True
Demonstration/ground_002 | center=(1317.58, 6.37, -4.69) size=(226.22, 25.61, 255.59) collider=True
Demonstration/tree_013 | center=(814.37, 7.23, 137.68) size=(16.93, 15.13, 16.79) collider=True
Demonstration/traffic_light_003 | center=(-412.34, 1.84, -160.94) size=(0.88, 3.68, 0.20) collider=True
Demonstration/tree_017 | center=(53.79, 5.34, -496.60) size=(13.01, 10.93, 12.42) collider=True
Demonstration/traffic_light_002 | center=(219.91, 2.94, -157.63) size=(4.73, 5.88, 0.80) collider=True
Demonstration/gym_001 | center=(640.37, 16.89, 75.07) size=(16.45, 13.78, 12.67) collider=True
Demonstration/lamppost_001 | center=(-237.55, 3.46, 5.35) size=(0.37, 6.92, 2.66) collider=True
Demonstration/lamppost_001 | center=(-114.61, 3.46, -284.58) size=(2.66, 6.92, 0.37) collider=True
Demonstration/tree_013 | center=(82.78, 6.71, 14.06) size=(15.74, 14.05, 15.64) collider=True
Demonstration/bench_001 | center=(648.73, 0.52, -354.49) size=(0.98, 1.08, 2.27) collider=True
Demonstration/bench_001 | center=(611.29, 0.52, -354.87) size=(0.98, 1.08, 2.27) collider=True
Demonstration/disabled_parking_001 | center=(127.35, -0.09, -285.43) size=(1.98, 0.00, 1.56) collider=True
Demonstration/bush_005 | center=(186.10, 0.50, 161.86) size=(2.81, 1.00, 1.00) collider=True
Demonstration/bush_005 | center=(168.19, 0.50, 142.01) size=(1.00, 1.00, 2.94) collider=True
Demonstration/lamppost_001 | center=(1084.93, 3.46, 174.67) size=(0.37, 6.92, 2.66) collider=True
Demonstration/tree_013 | center=(178.56, 4.84, -117.08) size=(11.33, 10.13, 11.24) collider=True
Demonstration/lamppost_001 | center=(-334.61, 3.56, -485.35) size=(0.37, 6.92, 2.66) collider=True
Demonstration/manhole_001 | center=(140.30, 0.03, 140.63) size=(0.94, 0.06, 0.94) collider=True
Demonstration/traffic_light_001 | center=(-501.61, 2.94, -5.67) size=(0.55, 5.88, 3.99) collider=True
Demonstration/chain_001 | center=(-19.05, 0.59, 6.82) size=(2.06, 0.28, 0.13) collider=True
Demonstration/trash_003 | center=(-432.49, 5.60, -276.90) size=(1.17, 1.21, 1.17) collider=True
Demonstration/bench_001 | center=(-165.24, 0.52, 206.53) size=(2.27, 1.08, 0.98) collider=True
Demonstration/building_platform_002 | center=(360.00, 0.00, -210.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/bush_005 | center=(205.95, 0.50, 161.86) size=(2.81, 1.00, 1.00) collider=True
Demonstration/trash_007 | center=(-29.34, 0.82, -413.45) size=(1.27, 1.65, 2.13) collider=True
Demonstration/building_platform_004 | center=(135.00, 0.00, -105.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/traffic_light_002 | center=(42.24, 2.94, -252.37) size=(0.80, 5.88, 4.73) collider=True
Demonstration/tree_017 | center=(-545.89, 4.01, -61.43) size=(10.56, 8.20, 10.87) collider=True
Demonstration/tree_013 | center=(-469.46, 5.13, -528.23) size=(12.04, 10.73, 12.05) collider=True
Demonstration/ferris_wheeel_cabin_001 | center=(55.35, 31.23, 119.18) size=(3.28, 4.40, 3.80) collider=True
Demonstration/tree_016 | center=(200.37, 7.36, -528.56) size=(13.98, 15.16, 14.14) collider=True
Demonstration/tree_017 | center=(27.29, 5.34, -514.14) size=(13.01, 10.93, 12.42) collider=True
Demonstration/table_001 | center=(265.22, 0.43, -319.34) size=(1.59, 0.89, 1.59) collider=True
Demonstration/bench_001 | center=(468.72, 0.52, -61.16) size=(0.98, 1.08, 2.27) collider=True
Demonstration/parking_004 | center=(592.50, 1.09, 135.00) size=(30.00, 2.39, 15.00) collider=True
Demonstration/building_platform_008 | center=(-195.00, 0.00, 135.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/lamppost_001 | center=(625.08, 3.46, -69.66) size=(0.37, 6.92, 2.66) collider=True
Demonstration/park_road_003 | center=(-165.00, 0.00, 210.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/ground_001 | center=(-773.53, 0.01, -163.69) size=(411.26, 20.96, 411.26) collider=True
Demonstration/lamppost_001 | center=(-489.59, 3.46, -1052.16) size=(2.66, 6.92, 0.37) collider=True
Demonstration/lamppost_001 | center=(-95.06, 6.36, -350.34) size=(0.37, 6.92, 2.66) collider=True
Demonstration/tree_013 | center=(723.27, 16.45, -499.73) size=(12.01, 10.73, 11.91) collider=True
Demonstration/tree_012 | center=(785.34, 4.31, -247.40) size=(9.85, 9.12, 9.85) collider=True
Demonstration/umbrella_003 | center=(264.10, 2.75, 292.50) size=(5.13, 3.80, 5.02) collider=True
Demonstration/bush_002 | center=(18.86, 0.66, -8.63) size=(1.94, 1.31, 0.94) collider=True
Demonstration/sunbed_001 | center=(-325.31, 1.32, 291.66) size=(1.07, 1.00, 2.26) collider=True
Demonstration/building_platform_002 | center=(-90.00, 0.00, -90.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/residental_building_008 | center=(-318.76, 18.86, -405.43) size=(14.69, 17.73, 10.29) collider=True
Demonstration/park_road_002 | center=(285.00, 0.00, -90.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/bench_001 | center=(491.11, 0.52, 206.53) size=(2.27, 1.08, 0.98) collider=True
Demonstration/grass_001 | center=(390.00, 0.00, -142.50) size=(75.00, 0.00, 30.00) collider=True
Demonstration/traffic_light_003 | center=(112.65, 1.84, -161.03) size=(0.88, 3.68, 0.20) collider=True
Demonstration/traffic_light_002 | center=(-222.27, 2.94, 22.70) size=(4.73, 5.88, 0.80) collider=True
Demonstration/tree_012 | center=(540.14, 4.35, -125.61) size=(9.89, 9.21, 9.98) collider=True
Demonstration/trash_001 | center=(-426.02, 0.62, -65.13) size=(2.16, 1.24, 0.59) collider=True
Demonstration/tree_017 | center=(243.30, 5.34, -441.40) size=(12.70, 10.93, 13.27) collider=True
Demonstration/traffic_light_003 | center=(337.66, 1.84, 186.56) size=(0.88, 3.68, 0.20) collider=True
Demonstration/bush_002 | center=(426.22, 0.66, -285.78) size=(1.94, 1.31, 0.94) collider=True
Demonstration/railway_002 | center=(375.00, 8.40, -210.00) size=(30.00, 16.80, 13.26) collider=True
Demonstration/lamppost_001 | center=(729.66, 3.46, -315.27) size=(2.66, 6.92, 0.37) collider=True
Demonstration/lamppost_001 | center=(-74.80, 3.46, 24.63) size=(0.37, 6.92, 2.66) collider=True
Demonstration/traffic_light_003 | center=(352.31, 1.84, 173.50) size=(0.88, 3.68, 0.20) collider=True
Demonstration/traffic_light_002 | center=(740.07, 2.94, 167.77) size=(4.73, 5.88, 0.80) collider=True
Demonstration/traffic_light_002 | center=(-97.69, 2.94, 32.73) size=(0.80, 5.88, 4.73) collider=True
Demonstration/sunbed_006 | center=(-86.03, 1.56, 280.09) size=(1.16, 1.13, 1.25) collider=True
Demonstration/trash_005 | center=(459.48, 0.61, -371.79) size=(1.24, 1.21, 1.22) collider=True
Demonstration/tree_013 | center=(-530.25, 10.63, -477.59) size=(11.63, 10.73, 11.82) collider=True
Demonstration/lamppost_001 | center=(564.64, 3.46, -20.11) size=(2.66, 6.92, 0.37) collider=True
Demonstration/fence_001 | center=(-291.60, 10.75, -381.60) size=(4.00, 1.50, 0.79) collider=True
Demonstration/trash_002 | center=(179.79, 0.54, 151.89) size=(0.75, 0.69, 0.75) collider=True
Demonstration/pillar_001 | center=(208.72, 0.56, -6.71) size=(0.56, 1.11, 0.56) collider=True
Demonstration/building_platform_003 | center=(360.00, 0.00, -195.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/lamppost_001 | center=(-425.25, 3.46, -159.68) size=(0.37, 6.92, 2.66) collider=True
Demonstration/elite_residental_building_006 | center=(-111.04, 15.43, 16.25) size=(16.78, 30.85, 16.78) collider=True
Demonstration/tree_017 | center=(251.10, 4.01, 102.18) size=(9.36, 8.20, 8.88) collider=True
Demonstration/bush_002 | center=(133.37, 0.66, 21.28) size=(1.94, 1.31, 0.94) collider=True
Demonstration/bush_005 | center=(201.95, 0.50, 86.16) size=(1.00, 1.00, 2.45) collider=True
Demonstration/bush_005 | center=(168.19, 0.50, 23.09) size=(1.00, 1.00, 2.92) collider=True
Demonstration/traffic_light_002 | center=(122.59, 2.94, -172.30) size=(4.73, 5.88, 0.80) collider=True
Demonstration/traffic_light_003 | center=(36.55, 1.84, -247.64) size=(0.20, 3.68, 0.88) collider=True
Demonstration/grass_001 | center=(941.25, 0.00, 112.50) size=(112.50, 0.00, 30.00) collider=True
Demonstration/bench_001 | center=(76.08, 0.52, 41.48) size=(2.27, 1.08, 0.98) collider=True
Demonstration/building_platform_005 | center=(480.00, 0.00, -105.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/skyscraper_008 | center=(246.12, 31.27, -20.14) size=(11.50, 62.53, 9.57) collider=True
Demonstration/bush_005 | center=(89.92, 0.50, 48.13) size=(2.89, 1.00, 1.00) collider=True
Demonstration/tree_013 | center=(1176.96, 5.13, 105.63) size=(12.01, 10.73, 11.91) collider=True
Demonstration/bush_005 | center=(203.32, 0.50, 71.79) size=(2.67, 1.00, 1.00) collider=True
Demonstration/karting_002 | center=(82.38, 0.42, -467.46) size=(3.47, 0.82, 3.26) collider=True
Demonstration/karting_002/Wheel_002_L_Front (1) | center=(82.57, 0.23, -466.57) size=(0.59, 0.53, 0.48) collider=False
Demonstration/karting_002/Wheel_002_R_Front (1) | center=(83.21, 0.23, -467.81) size=(0.59, 0.53, 0.48) collider=False
Demonstration/karting_002/Wheel_002_L_Back (1) | center=(81.14, 0.23, -467.20) size=(0.59, 0.53, 0.48) collider=False
Demonstration/karting_002/Wheel_002_R_Back (1) | center=(81.88, 0.23, -468.62) size=(0.59, 0.53, 0.48) collider=False
Demonstration/bush_003 | center=(-435.18, 1.14, -54.22) size=(1.46, 2.28, 1.46) collider=True
Demonstration/tree_012 | center=(310.13, 4.31, -344.66) size=(6.97, 9.12, 8.00) collider=True
Demonstration/tree_013 | center=(-540.89, 7.23, -744.66) size=(16.85, 15.13, 16.96) collider=True
Demonstration/lamppost_001 | center=(329.96, 3.56, -395.33) size=(0.37, 6.92, 2.66) collider=True
Demonstration/umbrella_001 | center=(-75.15, 1.51, -253.13) size=(3.88, 3.07, 3.88) collider=True
Demonstration/trash_001 | center=(680.67, 0.62, -172.87) size=(2.20, 1.24, 1.48) collider=True
Demonstration/mountain_002 | center=(-242.27, 2.67, -587.39) size=(212.96, 173.76, 221.95) collider=True
Demonstration/sunbed_003 | center=(289.60, 1.47, 303.89) size=(1.27, 0.96, 2.33) collider=True
Demonstration/tree_012 | center=(-473.66, 4.31, -563.07) size=(9.17, 9.12, 9.64) collider=True
Demonstration/lamppost_001 | center=(-204.94, 3.46, 185.39) size=(0.37, 6.92, 2.66) collider=True
Demonstration/trash_003 | center=(-326.23, 10.60, -408.23) size=(1.17, 1.21, 1.17) collider=True
Demonstration/trash_003 | center=(355.37, 0.60, 27.52) size=(1.18, 1.21, 1.18) collider=True
Demonstration/tree_016 | center=(180.65, 7.36, -181.68) size=(14.91, 15.16, 15.02) collider=True
Demonstration/grass_001 | center=(-202.50, 0.00, 90.00) size=(30.00, 0.00, 15.00) collider=True
Demonstration/bush_002 | center=(-67.65, 0.66, 169.93) size=(1.94, 1.31, 0.94) collider=True
Demonstration/platform_005 | center=(630.00, 7.50, 75.00) size=(45.00, 5.00, 15.00) collider=True
Demonstration/bush_003 | center=(275.62, 1.14, -154.40) size=(1.46, 2.28, 1.46) collider=True
Demonstration/park_road_005 | center=(315.00, 0.00, -255.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/traffic_light_002 | center=(-127.39, 2.94, -395.04) size=(0.80, 5.88, 4.73) collider=True
Demonstration/tree_016 | center=(-550.22, 6.36, -167.73) size=(11.18, 13.09, 11.36) collider=True
Demonstration/bike_parking_001 | center=(166.99, 0.45, -18.01) size=(4.21, 0.91, 0.93) collider=True
Demonstration/tree_017 | center=(-519.76, 5.29, -30.06) size=(13.17, 10.83, 12.61) collider=True
Demonstration/building_platform_009 | center=(-15.00, 0.00, 60.00) size=(45.00, 0.00, 15.00) collider=True
Demonstration/lamppost_001 | center=(-489.59, 3.46, -916.65) size=(2.66, 6.92, 0.37) collider=True
Demonstration/building_platform_009 | center=(-337.50, 0.00, -97.50) size=(30.00, 0.00, 30.00) collider=True
Demonstration/tree_017 | center=(-269.97, 11.56, -355.89) size=(15.48, 10.93, 15.56) collider=True
Demonstration/traffic_light_002 | center=(492.38, 3.04, 127.21) size=(4.73, 5.88, 0.80) collider=True
Demonstration/trash_007 | center=(-323.62, 0.82, -445.00) size=(1.50, 1.65, 2.24) collider=True
Demonstration/traffic_light_002 | center=(-427.28, 2.94, -5.05) size=(0.80, 5.88, 4.73) collider=True
Demonstration/residental_building_002 | center=(-420.56, 16.46, -435.10) size=(13.76, 22.94, 11.11) collider=True
Demonstration/bench_001 | center=(-245.58, 0.52, 206.53) size=(2.27, 1.08, 0.98) collider=True
Demonstration/traffic_light_003 | center=(349.02, 1.84, -292.66) size=(0.20, 3.68, 0.88) collider=True
Demonstration/traffic_light_002 | center=(747.24, 2.94, -384.77) size=(0.80, 5.88, 4.73) collider=True
Demonstration/bus_stop_002 | center=(12.76, 1.56, -289.38) size=(6.21, 3.12, 2.20) collider=True
Demonstration/residental_building_006 | center=(-283.79, 17.18, -285.10) size=(12.20, 14.37, 13.59) collider=True
Demonstration/building_platform_002 | center=(-120.00, 0.00, -435.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/manhole_001 | center=(-284.52, 0.03, 160.91) size=(0.94, 0.06, 0.94) collider=True
Demonstration/lamppost_001 | center=(500.14, 3.46, -170.40) size=(0.37, 6.92, 2.66) collider=True
Demonstration/manhole_001 | center=(93.90, 0.03, 134.88) size=(0.94, 0.06, 0.94) collider=True
Demonstration/park_road_003 | center=(-480.00, 0.00, -450.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/manhole_001 | center=(-118.05, 0.03, -49.74) size=(0.94, 0.06, 0.94) collider=True
Demonstration/trash_005 | center=(-384.32, 5.61, -438.73) size=(1.18, 1.21, 1.17) collider=True
Demonstration/building_platform_007 | center=(-142.50, 0.00, 60.00) size=(30.00, 0.20, 15.00) collider=True
Demonstration/lamppost_001 | center=(69.97, 3.46, 185.39) size=(0.37, 6.92, 2.66) collider=True
Demonstration/tree_013 | center=(49.22, 5.13, -197.84) size=(12.01, 10.73, 11.91) collider=True
Demonstration/government_bilding_001 | center=(-210.91, 9.56, -101.81) size=(30.08, 19.12, 26.16) collider=True
Demonstration/trash_005 | center=(596.69, 5.59, 36.22) size=(1.18, 1.21, 1.20) collider=True
Demonstration/manhole_001 | center=(322.62, 0.03, -8.91) size=(0.94, 0.06, 0.94) collider=True
Demonstration/tree_013 | center=(937.51, 4.84, -126.35) size=(11.33, 10.13, 11.24) collider=True
Demonstration/pillar_001 | center=(154.42, 0.56, 29.82) size=(0.56, 1.11, 0.56) collider=True
Demonstration/building_platform_004 | center=(-120.00, 0.00, 75.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/bus_stop_001 | center=(357.10, 1.49, -170.73) size=(3.33, 2.99, 1.88) collider=True
Demonstration/tree_017 | center=(-586.58, 4.01, -81.10) size=(10.57, 8.20, 10.22) collider=True
Demonstration/fencing_001 | center=(-11.52, 0.17, -96.37) size=(2.27, 0.35, 2.28) collider=True
Demonstration/elite_residental_building_006 | center=(711.50, 15.43, -97.56) size=(16.78, 30.85, 16.78) collider=True
Demonstration/traffic_light_003 | center=(237.25, 1.94, -169.00) size=(0.88, 3.68, 0.20) collider=True
Demonstration/palm_001 | center=(1239.29, 5.71, 200.86) size=(10.01, 12.75, 11.11) collider=True
Demonstration/advertising_002 | center=(65.14, 1.18, -11.26) size=(0.22, 2.37, 1.16) collider=True
Demonstration/bush_005 | center=(172.05, 0.50, 98.07) size=(2.94, 1.00, 1.00) collider=True
Demonstration/bush_005 | center=(63.12, 0.50, 93.59) size=(1.00, 1.00, 2.89) collider=True
Demonstration/tree_013 | center=(409.29, 7.23, -134.96) size=(16.91, 15.13, 16.98) collider=True
Demonstration/bush_005 | center=(60.86, 0.50, 116.85) size=(3.01, 1.00, 1.00) collider=True
Demonstration/water_002 | center=(480.00, -1.03, -135.00) size=(15.00, 3.29, 15.00) collider=True
Demonstration/bush_005 | center=(131.80, 0.50, 41.44) size=(1.00, 1.00, 2.92) collider=True
Demonstration/tree_016 | center=(437.94, 6.22, -117.40) size=(9.47, 12.82, 9.24) collider=True
Demonstration/building_platform_004 | center=(150.00, 0.00, -315.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/tram_railway_002 | center=(262.50, 0.05, -330.00) size=(30.00, 0.10, 15.00) collider=True
Demonstration/pizzeria_001 | center=(14.22, 6.58, -315.14) size=(11.65, 10.60, 13.51) collider=True
Demonstration/park_road_003 | center=(360.00, 0.00, 210.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/pillar_001 | center=(154.42, 0.56, 33.89) size=(0.56, 1.11, 0.56) collider=True
Demonstration/park_road_002 | center=(255.00, 0.00, 120.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/traffic_light_003 | center=(-292.67, 11.84, -304.04) size=(0.88, 3.68, 0.20) collider=True
Demonstration/lamppost_001 | center=(-210.05, 18.35, 95.31) size=(0.37, 6.92, 2.66) collider=True
Demonstration/traffic_light_001 | center=(-301.94, 2.94, 6.60) size=(3.99, 5.88, 0.55) collider=True
Demonstration/bench_001 | center=(104.80, 0.52, 206.53) size=(2.27, 1.08, 0.98) collider=True
Demonstration/building_platform_002 | center=(405.00, 0.00, -225.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/trash_004 | center=(669.77, 2.09, 109.85) size=(1.12, 1.65, 2.10) collider=True
Demonstration/tree_017 | center=(750.11, 4.01, -269.71) size=(11.42, 8.20, 11.56) collider=True
Demonstration/trash_001 | center=(364.68, 0.62, -305.72) size=(2.16, 1.24, 0.59) collider=True
Demonstration/traffic_light_001 | center=(741.60, 2.94, -69.31) size=(0.55, 5.88, 3.99) collider=True
Demonstration/building_platform_004 | center=(-150.00, 0.00, -60.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/disabled_parking_001 | center=(-67.66, -0.09, -272.53) size=(1.98, 0.00, 1.56) collider=True
Demonstration/tree_013 | center=(270.49, 4.84, -91.16) size=(11.24, 10.13, 11.33) collider=True
Demonstration/building_platform_005 | center=(-210.00, 0.00, 45.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/tree_017 | center=(251.56, 5.15, -318.11) size=(13.49, 10.54, 13.02) collider=True
Demonstration/railway_003 | center=(15.00, 8.40, -210.00) size=(30.00, 16.80, 13.26) collider=True
Demonstration/tree_012 | center=(505.57, 4.31, -59.54) size=(9.62, 9.12, 9.13) collider=True
Demonstration/manhole_001 | center=(-177.35, 0.03, -430.05) size=(0.94, 0.06, 0.94) collider=True
Demonstration/trash_001 | center=(162.57, 0.62, -18.03) size=(2.16, 1.24, 0.59) collider=True
Demonstration/bush_005 | center=(205.95, 0.50, 18.19) size=(2.81, 1.00, 1.00) collider=True
Demonstration/traffic_light_002 | center=(729.92, 3.04, 127.49) size=(4.73, 5.88, 0.80) collider=True
Demonstration/disabled_parking_001 | center=(1027.60, -0.09, 127.16) size=(1.98, 0.00, 1.56) collider=True
Demonstration/traffic_light_003 | center=(562.66, 1.94, -41.03) size=(0.88, 3.68, 0.20) collider=True
Demonstration/lamppost_001 | center=(219.62, 3.56, -410.20) size=(2.66, 6.92, 0.37) collider=True
Demonstration/tree_013 | center=(1196.12, 7.23, -99.21) size=(16.82, 15.13, 16.61) collider=True
Demonstration/manhole_001 | center=(374.94, 0.03, 134.29) size=(0.94, 0.06, 0.94) collider=True
Demonstration/railway_003 | center=(-285.00, 8.40, -210.00) size=(30.00, 16.80, 13.26) collider=True
Demonstration/mountain_002 | center=(-608.88, -5.36, -354.71) size=(350.69, 198.45, 362.45) collider=True
Demonstration/building_platform_004 | center=(-165.00, 0.00, 75.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/lamppost_001 | center=(664.99, 3.46, 185.39) size=(0.37, 6.92, 2.66) collider=True
Demonstration/traffic_light_002 | center=(-174.88, 3.04, 22.59) size=(4.73, 5.88, 0.80) collider=True
Demonstration/bush_002 | center=(138.75, 0.66, 21.28) size=(1.94, 1.31, 0.94) collider=True
Demonstration/tree_013 | center=(1101.46, 5.13, -143.01) size=(11.93, 10.73, 12.02) collider=True
Demonstration/bush_003 | center=(-47.84, 1.14, 66.42) size=(1.46, 2.28, 1.46) collider=True
Demonstration/tree_017 | center=(-520.76, 5.34, -362.11) size=(13.50, 10.93, 12.96) collider=True
Demonstration/traffic_light_002 | center=(237.33, 2.94, 185.04) size=(0.80, 5.88, 4.73) collider=True
Demonstration/lamppost_001 | center=(269.97, 18.40, -80.37) size=(0.37, 6.92, 2.66) collider=True
Demonstration/trash_005 | center=(-165.35, 0.60, -320.34) size=(1.35, 1.21, 1.33) collider=True
Demonstration/palm_001 | center=(-344.56, 5.71, 202.27) size=(11.45, 12.75, 11.33) collider=True
Demonstration/tree_016 | center=(278.35, 6.36, -416.95) size=(10.05, 13.09, 9.83) collider=True
Demonstration/lamppost_001 | center=(-345.10, 13.46, -294.59) size=(0.37, 6.92, 2.66) collider=True
Demonstration/bus_stop_001 | center=(215.36, 1.49, -222.12) size=(1.88, 2.99, 3.33) collider=True
Demonstration/water_002 | center=(540.00, -1.03, -135.00) size=(15.00, 3.29, 15.00) collider=True
Demonstration/trash_005 | center=(-139.15, 0.60, 107.28) size=(1.39, 1.21, 1.38) collider=True
Demonstration/lamppost_001 | center=(-204.94, 3.46, 174.67) size=(0.37, 6.92, 2.66) collider=True
Demonstration/building_platform_002 | center=(-315.00, 0.00, -15.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/bush_003 | center=(-389.23, 1.14, 119.24) size=(1.46, 2.28, 1.46) collider=True
Demonstration/trash_002 | center=(5.59, 0.33, 206.37) size=(0.55, 0.69, 0.55) collider=True
Demonstration/building_platform_004 | center=(90.00, 0.00, -240.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/lamppost_001 | center=(-500.31, 3.56, -320.11) size=(2.66, 6.92, 0.37) collider=True
Demonstration/tree_017 | center=(270.32, 5.29, -197.07) size=(14.38, 10.83, 13.98) collider=True
Demonstration/tree_013 | center=(-458.75, 5.08, -535.74) size=(10.85, 10.64, 11.17) collider=True
Demonstration/residental_building_003 | center=(-420.76, 22.83, -284.75) size=(11.24, 25.67, 11.21) collider=True
Demonstration/lamppost_001 | center=(680.03, 3.36, -5.36) size=(0.37, 6.92, 2.66) collider=True
Demonstration/beach_004 | center=(-782.83, -1.05, 297.10) size=(276.75, 4.30, 205.64) collider=True
Demonstration/bush_002 | center=(383.79, 0.66, 111.38) size=(1.94, 1.31, 0.94) collider=True
Demonstration/tree_013 | center=(77.61, 3.58, 95.83) size=(5.74, 7.49, 6.14) collider=True
Demonstration/building_platform_004 | center=(-135.00, 0.00, -60.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/tree_013 | center=(-412.91, 3.58, -629.80) size=(8.24, 7.49, 8.33) collider=True
Demonstration/bush_003 | center=(-410.30, 1.14, -12.91) size=(1.46, 2.28, 1.46) collider=True
Demonstration/tree_013 | center=(-133.15, 5.13, -179.15) size=(12.01, 10.73, 11.91) collider=True
Demonstration/pillar_001 | center=(135.11, 0.56, -6.71) size=(0.56, 1.11, 0.56) collider=True
Demonstration/gym_001 | center=(-126.58, 6.89, 111.47) size=(12.67, 13.78, 16.45) collider=True
Demonstration/park_road_003 | center=(240.00, 0.00, -360.00) size=(15.00, 0.20, 45.00) collider=True
Demonstration/trash_001 | center=(291.57, 0.62, 85.69) size=(0.59, 1.24, 2.16) collider=True
Demonstration/traffic_light_002 | center=(-489.80, 2.94, -12.25) size=(4.73, 5.88, 0.80) collider=True
Demonstration/building_platform_005 | center=(-330.00, 0.00, -465.00) size=(15.00, 0.20, 15.00) collider=True
Demonstration/umbrella_002 | center=(851.68, 1.03, 46.08) size=(2.07, 2.11, 2.07) collider=True
Demonstration/manhole_001 | center=(250.73, 0.03, -93.28) size=(0.94, 0.06, 0.94) collider=True
Demonstration/bush_002 | center=(128.85, 0.66, -54.54) size=(0.94, 1.31, 1.94) collider=True
Demonstration/tree_013 | center=(-410.52, 7.23, -661.53) size=(16.56, 15.13, 16.78) collider=True
Demonstration/tree_013 | center=(975.81, 28.84, -291.57) size=(16.44, 15.13, 16.12) collider=True
Demonstration/manhole_001 | center=(399.33, 0.03, 102.07) size=(0.94, 0.06, 0.94) collider=True
